class_index,filepaths,labels,data_set
8,train/ATALA/132.jpg,ATALA,train
8,train/ATALA/126.jpg,ATALA,train
8,train/ATALA/085.jpg,ATALA,train
8,train/ATALA/091.jpg,ATALA,train
8,train/ATALA/052.jpg,ATALA,train
8,train/ATALA/053.jpg,ATALA,train
8,train/ATALA/090.jpg,ATALA,train
8,train/ATALA/084.jpg,ATALA,train
8,train/ATALA/127.jpg,ATALA,train
8,train/ATALA/133.jpg,ATALA,train
8,train/ATALA/125.jpg,ATALA,train
8,train/ATALA/119.jpg,ATALA,train
8,train/ATALA/092.jpg,ATALA,train
8,train/ATALA/086.jpg,ATALA,train
8,train/ATALA/051.jpg,ATALA,train
8,train/ATALA/045.jpg,ATALA,train
8,train/ATALA/079.jpg,ATALA,train
8,train/ATALA/078.jpg,ATALA,train
8,train/ATALA/044.jpg,ATALA,train
8,train/ATALA/050.jpg,ATALA,train
8,train/ATALA/087.jpg,ATALA,train
8,train/ATALA/118.jpg,ATALA,train
8,train/ATALA/130.jpg,ATALA,train
8,train/ATALA/124.jpg,ATALA,train
8,train/ATALA/143.jpg,ATALA,train
8,train/ATALA/037.jpg,ATALA,train
8,train/ATALA/023.jpg,ATALA,train
8,train/ATALA/022.jpg,ATALA,train
8,train/ATALA/036.jpg,ATALA,train
8,train/ATALA/142.jpg,ATALA,train
8,train/ATALA/140.jpg,ATALA,train
8,train/ATALA/008.jpg,ATALA,train
8,train/ATALA/034.jpg,ATALA,train
8,train/ATALA/035.jpg,ATALA,train
8,train/ATALA/021.jpg,ATALA,train
8,train/ATALA/009.jpg,ATALA,train
8,train/ATALA/141.jpg,ATALA,train
8,train/ATALA/025.jpg,ATALA,train
8,train/ATALA/031.jpg,ATALA,train
8,train/ATALA/019.jpg,ATALA,train
8,train/ATALA/018.jpg,ATALA,train
8,train/ATALA/030.jpg,ATALA,train
8,train/ATALA/024.jpg,ATALA,train
8,train/ATALA/032.jpg,ATALA,train
8,train/ATALA/027.jpg,ATALA,train
8,train/ATALA/033.jpg,ATALA,train
15,test/RED CRACKER/004.jpg,RED CRACKER,test
15,test/RED CRACKER/115.jpg,RED CRACKER,test
15,test/RED CRACKER/061.jpg,RED CRACKER,test
15,test/RED CRACKER/063.jpg,RED CRACKER,test
15,test/RED CRACKER/073.jpg,RED CRACKER,test
15,test/RED CRACKER/066.jpg,RED CRACKER,test
15,test/RED CRACKER/110.jpg,RED CRACKER,test
15,test/RED CRACKER/058.jpg,RED CRACKER,test
15,test/RED CRACKER/054.jpg,RED CRACKER,test
15,test/RED CRACKER/135.jpg,RED CRACKER,test
15,test/RED CRACKER/121.jpg,RED CRACKER,test
15,test/RED CRACKER/057.jpg,RED CRACKER,test
15,test/RED CRACKER/132.jpg,RED CRACKER,test
15,test/RED CRACKER/091.jpg,RED CRACKER,test
15,test/RED CRACKER/046.jpg,RED CRACKER,test
15,test/RED CRACKER/133.jpg,RED CRACKER,test
15,test/RED CRACKER/131.jpg,RED CRACKER,test
15,test/RED CRACKER/4.jpg,RED CRACKER,test
15,test/RED CRACKER/023.jpg,RED CRACKER,test
15,test/RED CRACKER/5.jpg,RED CRACKER,test
15,test/RED CRACKER/2.jpg,RED CRACKER,test
15,test/RED CRACKER/019.jpg,RED CRACKER,test
15,test/RED CRACKER/3.jpg,RED CRACKER,test
15,test/RED CRACKER/1.jpg,RED CRACKER,test
15,test/RED CRACKER/033.jpg,RED CRACKER,test
24,test/GREAT JAY/017.jpg,GREAT JAY,test
24,test/GREAT JAY/038.jpg,GREAT JAY,test
24,test/GREAT JAY/005.jpg,GREAT JAY,test
24,test/GREAT JAY/075.jpg,GREAT JAY,test
24,test/GREAT JAY/048.jpg,GREAT JAY,test
24,test/GREAT JAY/088.jpg,GREAT JAY,test
24,test/GREAT JAY/067.jpg,GREAT JAY,test
24,test/GREAT JAY/112.jpg,GREAT JAY,test
24,test/GREAT JAY/058.jpg,GREAT JAY,test
24,test/GREAT JAY/111.jpg,GREAT JAY,test
24,test/GREAT JAY/122.jpg,GREAT JAY,test
24,test/GREAT JAY/046.jpg,GREAT JAY,test
24,test/GREAT JAY/053.jpg,GREAT JAY,test
24,test/GREAT JAY/090.jpg,GREAT JAY,test
24,test/GREAT JAY/087.jpg,GREAT JAY,test
24,test/GREAT JAY/093.jpg,GREAT JAY,test
24,test/GREAT JAY/4.jpg,GREAT JAY,test
24,test/GREAT JAY/5.jpg,GREAT JAY,test
24,test/GREAT JAY/008.jpg,GREAT JAY,test
24,test/GREAT JAY/2.jpg,GREAT JAY,test
24,test/GREAT JAY/018.jpg,GREAT JAY,test
24,test/GREAT JAY/030.jpg,GREAT JAY,test
24,test/GREAT JAY/024.jpg,GREAT JAY,test
24,test/GREAT JAY/3.jpg,GREAT JAY,test
24,test/GREAT JAY/1.jpg,GREAT JAY,test
2,test/BROWN ARGUS/163.jpg,BROWN ARGUS,test
2,test/BROWN ARGUS/005.jpg,BROWN ARGUS,test
2,test/BROWN ARGUS/165.jpg,BROWN ARGUS,test
2,test/BROWN ARGUS/129.jpg,BROWN ARGUS,test
2,test/BROWN ARGUS/048.jpg,BROWN ARGUS,test
2,test/BROWN ARGUS/100.jpg,BROWN ARGUS,test
2,test/BROWN ARGUS/063.jpg,BROWN ARGUS,test
2,test/BROWN ARGUS/098.jpg,BROWN ARGUS,test
2,test/BROWN ARGUS/106.jpg,BROWN ARGUS,test
2,test/BROWN ARGUS/112.jpg,BROWN ARGUS,test
2,test/BROWN ARGUS/059.jpg,BROWN ARGUS,test
2,test/BROWN ARGUS/065.jpg,BROWN ARGUS,test
2,test/BROWN ARGUS/134.jpg,BROWN ARGUS,test
2,test/BROWN ARGUS/043.jpg,BROWN ARGUS,test
2,test/BROWN ARGUS/057.jpg,BROWN ARGUS,test
2,test/BROWN ARGUS/4.jpg,BROWN ARGUS,test
2,test/BROWN ARGUS/156.jpg,BROWN ARGUS,test
2,test/BROWN ARGUS/5.jpg,BROWN ARGUS,test
2,test/BROWN ARGUS/141.jpg,BROWN ARGUS,test
2,test/BROWN ARGUS/2.jpg,BROWN ARGUS,test
2,test/BROWN ARGUS/019.jpg,BROWN ARGUS,test
2,test/BROWN ARGUS/030.jpg,BROWN ARGUS,test
2,test/BROWN ARGUS/3.jpg,BROWN ARGUS,test
2,test/BROWN ARGUS/1.jpg,BROWN ARGUS,test
2,test/BROWN ARGUS/152.jpg,BROWN ARGUS,test
7,test/HUMMING BIRD HAWK MOTH/049.jpg,HUMMING BIRD HAWK MOTH,test
7,test/HUMMING BIRD HAWK MOTH/048.jpg,HUMMING BIRD HAWK MOTH,test
7,test/HUMMING BIRD HAWK MOTH/089.jpg,HUMMING BIRD HAWK MOTH,test
7,test/HUMMING BIRD HAWK MOTH/113.jpg,HUMMING BIRD HAWK MOTH,test
7,test/HUMMING BIRD HAWK MOTH/107.jpg,HUMMING BIRD HAWK MOTH,test
7,test/HUMMING BIRD HAWK MOTH/073.jpg,HUMMING BIRD HAWK MOTH,test
7,test/HUMMING BIRD HAWK MOTH/066.jpg,HUMMING BIRD HAWK MOTH,test
7,test/HUMMING BIRD HAWK MOTH/071.jpg,HUMMING BIRD HAWK MOTH,test
7,test/HUMMING BIRD HAWK MOTH/134.jpg,HUMMING BIRD HAWK MOTH,test
7,test/HUMMING BIRD HAWK MOTH/055.jpg,HUMMING BIRD HAWK MOTH,test
7,test/HUMMING BIRD HAWK MOTH/135.jpg,HUMMING BIRD HAWK MOTH,test
7,test/HUMMING BIRD HAWK MOTH/121.jpg,HUMMING BIRD HAWK MOTH,test
7,test/HUMMING BIRD HAWK MOTH/095.jpg,HUMMING BIRD HAWK MOTH,test
7,test/HUMMING BIRD HAWK MOTH/132.jpg,HUMMING BIRD HAWK MOTH,test
7,test/HUMMING BIRD HAWK MOTH/090.jpg,HUMMING BIRD HAWK MOTH,test
7,test/HUMMING BIRD HAWK MOTH/131.jpg,HUMMING BIRD HAWK MOTH,test
7,test/HUMMING BIRD HAWK MOTH/4.jpg,HUMMING BIRD HAWK MOTH,test
7,test/HUMMING BIRD HAWK MOTH/023.jpg,HUMMING BIRD HAWK MOTH,test
7,test/HUMMING BIRD HAWK MOTH/5.jpg,HUMMING BIRD HAWK MOTH,test
7,test/HUMMING BIRD HAWK MOTH/2.jpg,HUMMING BIRD HAWK MOTH,test
7,test/HUMMING BIRD HAWK MOTH/025.jpg,HUMMING BIRD HAWK MOTH,test
7,test/HUMMING BIRD HAWK MOTH/019.jpg,HUMMING BIRD HAWK MOTH,test
7,test/HUMMING BIRD HAWK MOTH/3.jpg,HUMMING BIRD HAWK MOTH,test
7,test/HUMMING BIRD HAWK MOTH/1.jpg,HUMMING BIRD HAWK MOTH,test
7,test/HUMMING BIRD HAWK MOTH/026.jpg,HUMMING BIRD HAWK MOTH,test
9,test/BROWN SIPROETA/015.jpg,BROWN SIPROETA,test
9,test/BROWN SIPROETA/007.jpg,BROWN SIPROETA,test
9,test/BROWN SIPROETA/075.jpg,BROWN SIPROETA,test
9,test/BROWN SIPROETA/048.jpg,BROWN SIPROETA,test
9,test/BROWN SIPROETA/128.jpg,BROWN SIPROETA,test
9,test/BROWN SIPROETA/076.jpg,BROWN SIPROETA,test
9,test/BROWN SIPROETA/066.jpg,BROWN SIPROETA,test
9,test/BROWN SIPROETA/106.jpg,BROWN SIPROETA,test
9,test/BROWN SIPROETA/112.jpg,BROWN SIPROETA,test
9,test/BROWN SIPROETA/058.jpg,BROWN SIPROETA,test
9,test/BROWN SIPROETA/097.jpg,BROWN SIPROETA,test
9,test/BROWN SIPROETA/041.jpg,BROWN SIPROETA,test
9,test/BROWN SIPROETA/137.jpg,BROWN SIPROETA,test
9,test/BROWN SIPROETA/056.jpg,BROWN SIPROETA,test
9,test/BROWN SIPROETA/085.jpg,BROWN SIPROETA,test
9,test/BROWN SIPROETA/086.jpg,BROWN SIPROETA,test
9,test/BROWN SIPROETA/4.jpg,BROWN SIPROETA,test
9,test/BROWN SIPROETA/023.jpg,BROWN SIPROETA,test
9,test/BROWN SIPROETA/5.jpg,BROWN SIPROETA,test
9,test/BROWN SIPROETA/020.jpg,BROWN SIPROETA,test
9,test/BROWN SIPROETA/034.jpg,BROWN SIPROETA,test
9,test/BROWN SIPROETA/009.jpg,BROWN SIPROETA,test
9,test/BROWN SIPROETA/2.jpg,BROWN SIPROETA,test
9,test/BROWN SIPROETA/3.jpg,BROWN SIPROETA,test
9,test/BROWN SIPROETA/1.jpg,BROWN SIPROETA,test
28,test/BIRD CHERRY ERMINE MOTH/001.jpg,BIRD CHERRY ERMINE MOTH,test
28,test/BIRD CHERRY ERMINE MOTH/049.jpg,BIRD CHERRY ERMINE MOTH,test
28,test/BIRD CHERRY ERMINE MOTH/061.jpg,BIRD CHERRY ERMINE MOTH,test
28,test/BIRD CHERRY ERMINE MOTH/128.jpg,BIRD CHERRY ERMINE MOTH,test
28,test/BIRD CHERRY ERMINE MOTH/103.jpg,BIRD CHERRY ERMINE MOTH,test
28,test/BIRD CHERRY ERMINE MOTH/073.jpg,BIRD CHERRY ERMINE MOTH,test
28,test/BIRD CHERRY ERMINE MOTH/099.jpg,BIRD CHERRY ERMINE MOTH,test
28,test/BIRD CHERRY ERMINE MOTH/070.jpg,BIRD CHERRY ERMINE MOTH,test
28,test/BIRD CHERRY ERMINE MOTH/071.jpg,BIRD CHERRY ERMINE MOTH,test
28,test/BIRD CHERRY ERMINE MOTH/083.jpg,BIRD CHERRY ERMINE MOTH,test
28,test/BIRD CHERRY ERMINE MOTH/080.jpg,BIRD CHERRY ERMINE MOTH,test
28,test/BIRD CHERRY ERMINE MOTH/042.jpg,BIRD CHERRY ERMINE MOTH,test
28,test/BIRD CHERRY ERMINE MOTH/085.jpg,BIRD CHERRY ERMINE MOTH,test
28,test/BIRD CHERRY ERMINE MOTH/046.jpg,BIRD CHERRY ERMINE MOTH,test
28,test/BIRD CHERRY ERMINE MOTH/125.jpg,BIRD CHERRY ERMINE MOTH,test
28,test/BIRD CHERRY ERMINE MOTH/119.jpg,BIRD CHERRY ERMINE MOTH,test
28,test/BIRD CHERRY ERMINE MOTH/051.jpg,BIRD CHERRY ERMINE MOTH,test
28,test/BIRD CHERRY ERMINE MOTH/078.jpg,BIRD CHERRY ERMINE MOTH,test
28,test/BIRD CHERRY ERMINE MOTH/044.jpg,BIRD CHERRY ERMINE MOTH,test
28,test/BIRD CHERRY ERMINE MOTH/4.jpg,BIRD CHERRY ERMINE MOTH,test
28,test/BIRD CHERRY ERMINE MOTH/5.jpg,BIRD CHERRY ERMINE MOTH,test
28,test/BIRD CHERRY ERMINE MOTH/034.jpg,BIRD CHERRY ERMINE MOTH,test
28,test/BIRD CHERRY ERMINE MOTH/2.jpg,BIRD CHERRY ERMINE MOTH,test
28,test/BIRD CHERRY ERMINE MOTH/3.jpg,BIRD CHERRY ERMINE MOTH,test
28,test/BIRD CHERRY ERMINE MOTH/1.jpg,BIRD CHERRY ERMINE MOTH,test
6,test/WHITE LINED SPHINX MOTH/029.jpg,WHITE LINED SPHINX MOTH,test
6,test/WHITE LINED SPHINX MOTH/039.jpg,WHITE LINED SPHINX MOTH,test
6,test/WHITE LINED SPHINX MOTH/100.jpg,WHITE LINED SPHINX MOTH,test
6,test/WHITE LINED SPHINX MOTH/062.jpg,WHITE LINED SPHINX MOTH,test
6,test/WHITE LINED SPHINX MOTH/076.jpg,WHITE LINED SPHINX MOTH,test
6,test/WHITE LINED SPHINX MOTH/063.jpg,WHITE LINED SPHINX MOTH,test
6,test/WHITE LINED SPHINX MOTH/088.jpg,WHITE LINED SPHINX MOTH,test
6,test/WHITE LINED SPHINX MOTH/117.jpg,WHITE LINED SPHINX MOTH,test
6,test/WHITE LINED SPHINX MOTH/106.jpg,WHITE LINED SPHINX MOTH,test
6,test/WHITE LINED SPHINX MOTH/138.jpg,WHITE LINED SPHINX MOTH,test
6,test/WHITE LINED SPHINX MOTH/121.jpg,WHITE LINED SPHINX MOTH,test
6,test/WHITE LINED SPHINX MOTH/056.jpg,WHITE LINED SPHINX MOTH,test
6,test/WHITE LINED SPHINX MOTH/136.jpg,WHITE LINED SPHINX MOTH,test
6,test/WHITE LINED SPHINX MOTH/046.jpg,WHITE LINED SPHINX MOTH,test
6,test/WHITE LINED SPHINX MOTH/084.jpg,WHITE LINED SPHINX MOTH,test
6,test/WHITE LINED SPHINX MOTH/045.jpg,WHITE LINED SPHINX MOTH,test
6,test/WHITE LINED SPHINX MOTH/4.jpg,WHITE LINED SPHINX MOTH,test
6,test/WHITE LINED SPHINX MOTH/037.jpg,WHITE LINED SPHINX MOTH,test
6,test/WHITE LINED SPHINX MOTH/5.jpg,WHITE LINED SPHINX MOTH,test
6,test/WHITE LINED SPHINX MOTH/140.jpg,WHITE LINED SPHINX MOTH,test
6,test/WHITE LINED SPHINX MOTH/020.jpg,WHITE LINED SPHINX MOTH,test
6,test/WHITE LINED SPHINX MOTH/2.jpg,WHITE LINED SPHINX MOTH,test
6,test/WHITE LINED SPHINX MOTH/3.jpg,WHITE LINED SPHINX MOTH,test
6,test/WHITE LINED SPHINX MOTH/1.jpg,WHITE LINED SPHINX MOTH,test
6,test/WHITE LINED SPHINX MOTH/027.jpg,WHITE LINED SPHINX MOTH,test
16,test/ROSY MAPLE MOTH/002.jpg,ROSY MAPLE MOTH,test
16,test/ROSY MAPLE MOTH/028.jpg,ROSY MAPLE MOTH,test
16,test/ROSY MAPLE MOTH/074.jpg,ROSY MAPLE MOTH,test
16,test/ROSY MAPLE MOTH/100.jpg,ROSY MAPLE MOTH,test
16,test/ROSY MAPLE MOTH/116.jpg,ROSY MAPLE MOTH,test
16,test/ROSY MAPLE MOTH/062.jpg,ROSY MAPLE MOTH,test
16,test/ROSY MAPLE MOTH/088.jpg,ROSY MAPLE MOTH,test
16,test/ROSY MAPLE MOTH/107.jpg,ROSY MAPLE MOTH,test
16,test/ROSY MAPLE MOTH/112.jpg,ROSY MAPLE MOTH,test
16,test/ROSY MAPLE MOTH/058.jpg,ROSY MAPLE MOTH,test
16,test/ROSY MAPLE MOTH/071.jpg,ROSY MAPLE MOTH,test
16,test/ROSY MAPLE MOTH/082.jpg,ROSY MAPLE MOTH,test
16,test/ROSY MAPLE MOTH/135.jpg,ROSY MAPLE MOTH,test
16,test/ROSY MAPLE MOTH/121.jpg,ROSY MAPLE MOTH,test
16,test/ROSY MAPLE MOTH/094.jpg,ROSY MAPLE MOTH,test
16,test/ROSY MAPLE MOTH/122.jpg,ROSY MAPLE MOTH,test
16,test/ROSY MAPLE MOTH/136.jpg,ROSY MAPLE MOTH,test
16,test/ROSY MAPLE MOTH/125.jpg,ROSY MAPLE MOTH,test
16,test/ROSY MAPLE MOTH/4.jpg,ROSY MAPLE MOTH,test
16,test/ROSY MAPLE MOTH/5.jpg,ROSY MAPLE MOTH,test
16,test/ROSY MAPLE MOTH/035.jpg,ROSY MAPLE MOTH,test
16,test/ROSY MAPLE MOTH/2.jpg,ROSY MAPLE MOTH,test
16,test/ROSY MAPLE MOTH/030.jpg,ROSY MAPLE MOTH,test
16,test/ROSY MAPLE MOTH/3.jpg,ROSY MAPLE MOTH,test
16,test/ROSY MAPLE MOTH/1.jpg,ROSY MAPLE MOTH,test
17,test/ORANGE TIP/77.jpg,ORANGE TIP,test
17,test/ORANGE TIP/76.jpg,ORANGE TIP,test
17,test/ORANGE TIP/71.jpg,ORANGE TIP,test
17,test/ORANGE TIP/70.jpg,ORANGE TIP,test
17,test/ORANGE TIP/58.jpg,ORANGE TIP,test
17,test/ORANGE TIP/72.jpg,ORANGE TIP,test
17,test/ORANGE TIP/14.jpg,ORANGE TIP,test
17,test/ORANGE TIP/113.jpg,ORANGE TIP,test
17,test/ORANGE TIP/112.jpg,ORANGE TIP,test
17,test/ORANGE TIP/37.jpg,ORANGE TIP,test
17,test/ORANGE TIP/132.jpg,ORANGE TIP,test
17,test/ORANGE TIP/133.jpg,ORANGE TIP,test
17,test/ORANGE TIP/4.jpg,ORANGE TIP,test
17,test/ORANGE TIP/5.jpg,ORANGE TIP,test
17,test/ORANGE TIP/96.jpg,ORANGE TIP,test
17,test/ORANGE TIP/97.jpg,ORANGE TIP,test
17,test/ORANGE TIP/40.jpg,ORANGE TIP,test
17,test/ORANGE TIP/54.jpg,ORANGE TIP,test
17,test/ORANGE TIP/2.jpg,ORANGE TIP,test
17,test/ORANGE TIP/93.jpg,ORANGE TIP,test
17,test/ORANGE TIP/92.jpg,ORANGE TIP,test
17,test/ORANGE TIP/3.jpg,ORANGE TIP,test
17,test/ORANGE TIP/1.jpg,ORANGE TIP,test
17,test/ORANGE TIP/90.jpg,ORANGE TIP,test
17,test/ORANGE TIP/85.jpg,ORANGE TIP,test
18,test/HERCULES MOTH/002.jpg,HERCULES MOTH,test
18,test/HERCULES MOTH/001.jpg,HERCULES MOTH,test
18,test/HERCULES MOTH/012.jpg,HERCULES MOTH,test
18,test/HERCULES MOTH/101.jpg,HERCULES MOTH,test
18,test/HERCULES MOTH/049.jpg,HERCULES MOTH,test
18,test/HERCULES MOTH/128.jpg,HERCULES MOTH,test
18,test/HERCULES MOTH/113.jpg,HERCULES MOTH,test
18,test/HERCULES MOTH/104.jpg,HERCULES MOTH,test
18,test/HERCULES MOTH/064.jpg,HERCULES MOTH,test
18,test/HERCULES MOTH/058.jpg,HERCULES MOTH,test
18,test/HERCULES MOTH/068.jpg,HERCULES MOTH,test
18,test/HERCULES MOTH/055.jpg,HERCULES MOTH,test
18,test/HERCULES MOTH/135.jpg,HERCULES MOTH,test
18,test/HERCULES MOTH/132.jpg,HERCULES MOTH,test
18,test/HERCULES MOTH/085.jpg,HERCULES MOTH,test
18,test/HERCULES MOTH/047.jpg,HERCULES MOTH,test
18,test/HERCULES MOTH/093.jpg,HERCULES MOTH,test
18,test/HERCULES MOTH/4.jpg,HERCULES MOTH,test
18,test/HERCULES MOTH/5.jpg,HERCULES MOTH,test
18,test/HERCULES MOTH/020.jpg,HERCULES MOTH,test
18,test/HERCULES MOTH/2.jpg,HERCULES MOTH,test
18,test/HERCULES MOTH/030.jpg,HERCULES MOTH,test
18,test/HERCULES MOTH/3.jpg,HERCULES MOTH,test
18,test/HERCULES MOTH/1.jpg,HERCULES MOTH,test
18,test/HERCULES MOTH/032.jpg,HERCULES MOTH,test
3,test/BROOKES BIRDWING/161.jpg,BROOKES BIRDWING,test
3,test/BROOKES BIRDWING/001.jpg,BROOKES BIRDWING,test
3,test/BROOKES BIRDWING/164.jpg,BROOKES BIRDWING,test
3,test/BROOKES BIRDWING/011.jpg,BROOKES BIRDWING,test
3,test/BROOKES BIRDWING/100.jpg,BROOKES BIRDWING,test
3,test/BROOKES BIRDWING/062.jpg,BROOKES BIRDWING,test
3,test/BROOKES BIRDWING/066.jpg,BROOKES BIRDWING,test
3,test/BROOKES BIRDWING/104.jpg,BROOKES BIRDWING,test
3,test/BROOKES BIRDWING/138.jpg,BROOKES BIRDWING,test
3,test/BROOKES BIRDWING/122.jpg,BROOKES BIRDWING,test
3,test/BROOKES BIRDWING/091.jpg,BROOKES BIRDWING,test
3,test/BROOKES BIRDWING/084.jpg,BROOKES BIRDWING,test
3,test/BROOKES BIRDWING/079.jpg,BROOKES BIRDWING,test
3,test/BROOKES BIRDWING/078.jpg,BROOKES BIRDWING,test
3,test/BROOKES BIRDWING/050.jpg,BROOKES BIRDWING,test
3,test/BROOKES BIRDWING/4.jpg,BROOKES BIRDWING,test
3,test/BROOKES BIRDWING/156.jpg,BROOKES BIRDWING,test
3,test/BROOKES BIRDWING/5.jpg,BROOKES BIRDWING,test
3,test/BROOKES BIRDWING/020.jpg,BROOKES BIRDWING,test
3,test/BROOKES BIRDWING/035.jpg,BROOKES BIRDWING,test
3,test/BROOKES BIRDWING/009.jpg,BROOKES BIRDWING,test
3,test/BROOKES BIRDWING/2.jpg,BROOKES BIRDWING,test
3,test/BROOKES BIRDWING/3.jpg,BROOKES BIRDWING,test
3,test/BROOKES BIRDWING/1.jpg,BROOKES BIRDWING,test
3,test/BROOKES BIRDWING/147.jpg,BROOKES BIRDWING,test
22,test/EMPEROR GUM MOTH/001.jpg,EMPEROR GUM MOTH,test
22,test/EMPEROR GUM MOTH/049.jpg,EMPEROR GUM MOTH,test
22,test/EMPEROR GUM MOTH/077.jpg,EMPEROR GUM MOTH,test
22,test/EMPEROR GUM MOTH/107.jpg,EMPEROR GUM MOTH,test
22,test/EMPEROR GUM MOTH/110.jpg,EMPEROR GUM MOTH,test
22,test/EMPEROR GUM MOTH/065.jpg,EMPEROR GUM MOTH,test
22,test/EMPEROR GUM MOTH/105.jpg,EMPEROR GUM MOTH,test
22,test/EMPEROR GUM MOTH/120.jpg,EMPEROR GUM MOTH,test
22,test/EMPEROR GUM MOTH/054.jpg,EMPEROR GUM MOTH,test
22,test/EMPEROR GUM MOTH/069.jpg,EMPEROR GUM MOTH,test
22,test/EMPEROR GUM MOTH/109.jpg,EMPEROR GUM MOTH,test
22,test/EMPEROR GUM MOTH/043.jpg,EMPEROR GUM MOTH,test
22,test/EMPEROR GUM MOTH/091.jpg,EMPEROR GUM MOTH,test
22,test/EMPEROR GUM MOTH/119.jpg,EMPEROR GUM MOTH,test
22,test/EMPEROR GUM MOTH/045.jpg,EMPEROR GUM MOTH,test
22,test/EMPEROR GUM MOTH/044.jpg,EMPEROR GUM MOTH,test
22,test/EMPEROR GUM MOTH/050.jpg,EMPEROR GUM MOTH,test
22,test/EMPEROR GUM MOTH/4.jpg,EMPEROR GUM MOTH,test
22,test/EMPEROR GUM MOTH/5.jpg,EMPEROR GUM MOTH,test
22,test/EMPEROR GUM MOTH/008.jpg,EMPEROR GUM MOTH,test
22,test/EMPEROR GUM MOTH/034.jpg,EMPEROR GUM MOTH,test
22,test/EMPEROR GUM MOTH/2.jpg,EMPEROR GUM MOTH,test
22,test/EMPEROR GUM MOTH/025.jpg,EMPEROR GUM MOTH,test
22,test/EMPEROR GUM MOTH/3.jpg,EMPEROR GUM MOTH,test
22,test/EMPEROR GUM MOTH/1.jpg,EMPEROR GUM MOTH,test
13,test/CRECENT/62.jpg,CRECENT,test
13,test/CRECENT/48.jpg,CRECENT,test
13,test/CRECENT/59.jpg,CRECENT,test
13,test/CRECENT/71.jpg,CRECENT,test
13,test/CRECENT/73.jpg,CRECENT,test
13,test/CRECENT/14.jpg,CRECENT,test
13,test/CRECENT/115.jpg,CRECENT,test
13,test/CRECENT/29.jpg,CRECENT,test
13,test/CRECENT/117.jpg,CRECENT,test
13,test/CRECENT/112.jpg,CRECENT,test
13,test/CRECENT/138.jpg,CRECENT,test
13,test/CRECENT/10.jpg,CRECENT,test
13,test/CRECENT/38.jpg,CRECENT,test
13,test/CRECENT/121.jpg,CRECENT,test
13,test/CRECENT/20.jpg,CRECENT,test
13,test/CRECENT/36.jpg,CRECENT,test
13,test/CRECENT/132.jpg,CRECENT,test
13,test/CRECENT/24.jpg,CRECENT,test
13,test/CRECENT/125.jpg,CRECENT,test
13,test/CRECENT/4.jpg,CRECENT,test
13,test/CRECENT/5.jpg,CRECENT,test
13,test/CRECENT/2.jpg,CRECENT,test
13,test/CRECENT/3.jpg,CRECENT,test
13,test/CRECENT/47.jpg,CRECENT,test
13,test/CRECENT/1.jpg,CRECENT,test
4,test/SLEEPY ORANGE/015.jpg,SLEEPY ORANGE,test
4,test/SLEEPY ORANGE/014.jpg,SLEEPY ORANGE,test
4,test/SLEEPY ORANGE/013.jpg,SLEEPY ORANGE,test
4,test/SLEEPY ORANGE/075.jpg,SLEEPY ORANGE,test
4,test/SLEEPY ORANGE/102.jpg,SLEEPY ORANGE,test
4,test/SLEEPY ORANGE/089.jpg,SLEEPY ORANGE,test
4,test/SLEEPY ORANGE/112.jpg,SLEEPY ORANGE,test
4,test/SLEEPY ORANGE/110.jpg,SLEEPY ORANGE,test
4,test/SLEEPY ORANGE/070.jpg,SLEEPY ORANGE,test
4,test/SLEEPY ORANGE/040.jpg,SLEEPY ORANGE,test
4,test/SLEEPY ORANGE/069.jpg,SLEEPY ORANGE,test
4,test/SLEEPY ORANGE/123.jpg,SLEEPY ORANGE,test
4,test/SLEEPY ORANGE/080.jpg,SLEEPY ORANGE,test
4,test/SLEEPY ORANGE/132.jpg,SLEEPY ORANGE,test
4,test/SLEEPY ORANGE/086.jpg,SLEEPY ORANGE,test
4,test/SLEEPY ORANGE/051.jpg,SLEEPY ORANGE,test
4,test/SLEEPY ORANGE/087.jpg,SLEEPY ORANGE,test
4,test/SLEEPY ORANGE/4.jpg,SLEEPY ORANGE,test
4,test/SLEEPY ORANGE/5.jpg,SLEEPY ORANGE,test
4,test/SLEEPY ORANGE/020.jpg,SLEEPY ORANGE,test
4,test/SLEEPY ORANGE/009.jpg,SLEEPY ORANGE,test
4,test/SLEEPY ORANGE/2.jpg,SLEEPY ORANGE,test
4,test/SLEEPY ORANGE/019.jpg,SLEEPY ORANGE,test
4,test/SLEEPY ORANGE/3.jpg,SLEEPY ORANGE,test
4,test/SLEEPY ORANGE/1.jpg,SLEEPY ORANGE,test
10,test/ARCIGERA FLOWER MOTH/014.jpg,ARCIGERA FLOWER MOTH,test
10,test/ARCIGERA FLOWER MOTH/074.jpg,ARCIGERA FLOWER MOTH,test
10,test/ARCIGERA FLOWER MOTH/089.jpg,ARCIGERA FLOWER MOTH,test
10,test/ARCIGERA FLOWER MOTH/076.jpg,ARCIGERA FLOWER MOTH,test
10,test/ARCIGERA FLOWER MOTH/088.jpg,ARCIGERA FLOWER MOTH,test
10,test/ARCIGERA FLOWER MOTH/113.jpg,ARCIGERA FLOWER MOTH,test
10,test/ARCIGERA FLOWER MOTH/107.jpg,ARCIGERA FLOWER MOTH,test
10,test/ARCIGERA FLOWER MOTH/073.jpg,ARCIGERA FLOWER MOTH,test
